method,rank,seed,step,x_half_width_m,y_half_height_m,horizontal_weight,vertical_weight,lambda2_true,lambda3_true,fiedler_gap,lambda2_estimate_mean,lambda2_estimate_min,lambda2_estimate_max,positive_estimation_error,subspace_sine_error,active_edge_count,consensus_step,consensus_contraction,component_1,component_2,component_3,component_4
ours-r1-ablation,1,1,76,10.756855174522606,12.243144825477394,0.1404462240765282,0.05994683618030585,0.11989367236061174,0.28089244815305653,0.1609987757924448,0.2775917109827728,0.27759171098256996,0.27759171098297564,0.15769803862216106,0.9899672527706076,4,0.16666666666666666,0.9800177212732314,-0.424269094344623,0.565544091154281,0.4242690943465147,-0.5655440911560318
ours-r1-ablation,1,1,77,10.72285403854303,12.27714596145697,0.14220002654524705,0.05826651774666918,0.11653303549333835,0.284400053090494,0.16786701759715564,0.2806057286463987,0.28060572864626193,0.2806057286465354,0.16407269315306036,0.9889229960015838,4,0.16666666666666666,0.980577827417777,-0.42017489808485425,0.5685789873289017,0.42017489808606384,-0.5685789873300126
ours-r1-ablation,1,1,78,10.690983005625053,12.309016994374947,0.1438306067119581,0.05670743972283814,0.11341487944567623,0.28766121342391626,0.17424633397824002,0.28333690264049727,0.28333690264040606,0.2833369026405885,0.16992202319482103,0.9878215388917848,4,0.16666666666666666,0.9810975200923873,-0.4160373406002247,0.5715993851072777,0.4160373406009938,-0.571599385107978
ours-r1-ablation,1,1,79,10.661329432054576,12.338670567945424,0.14533569217081865,0.05527114019583064,0.11054228039166122,0.29067138434163736,0.18012910394997614,0.2857866443285439,0.28578664432848366,0.2857866443286041,0.17524436393688267,0.9866754996144335,4,0.16666666666666666,0.9815762866013898,-0.4119035728088684,0.574570949878925,0.41190357280935447,-0.5745709498793639
ours-r1-ablation,1,1,80,10.63397459621556,12.36602540378444,0.14671346414065892,0.053958739160941425,0.10791747832188289,0.2934269282813178,0.18550944995943489,0.2879586602795009,0.28795866027946154,0.28795866027954037,0.180041181957618,0.985498870980334,4,0.16666666666666666,0.9820137536130196,-0.4078184629498881,0.5774630153788679,0.40781846295019375,-0.5774630153791412
ours-r1-ablation,1,1,81,10.608993475811632,12.391006524188368,0.14796250139242434,0.05277099929768423,0.10554199859536843,0.29592500278484873,0.1903830041894803,0.28985835891068024,0.28985835891065476,0.28985835891070566,0.1843163603153118,0.9843059659462324,4,0.16666666666666666,0.9824096669007719,-0.403821870160977,0.5802502395802476,0.40382187016116805,-0.5802502395804172
ours-r1-ablation,1,1,82,10.5864545423574,12.4135454576426,0.1490817236232271,0.05170838708952974,0.10341677417905945,0.29816344724645416,0.1947466730673947,0.2914921213380516,0.29149212133803515,0.291492121338068,0.18807534715899213,0.9831102024454317,4,0.16666666666666666,0.9827638709701567,-0.3999460146742776,0.5829140023085252,0.39994601467439655,-0.5829140023086297
ours-r1-ablation,1,1,83,10.566419573502799,12.433580426497201,0.1500703358731267,0.05077113278183476,0.10154226556366953,0.3001406717462536,0.19859840618258406,0.2928665041291003,0.2928665041290898,0.29286650412911075,0.1913242385654308,0.9819228478244071,4,0.16666666666666666,0.9830762890727217,-0.39621317054481275,0.5854434407256655,0.3962131705448865,-0.5854434407257294
ours-r1-ablation,1,1,84,10.548943483704846,12.451056516295154,0.15092777541465277,0.04995928778657567,0.09991857557315137,0.3018555508293056,0.20193697525615423,0.29398745366243606,0.2939874536624294,0.2939874536624427,0.1940688780892847,0.9807518498591785,4,0.16666666666666666,0.9833469040711414,-0.39263387289243024,0.5878360592987224,0.39263387289247587,-0.5878360592987614
ours-r1-ablation,1,1,85,10.534074173710932,12.465925826289068,0.1516536623577275,0.049272778275181846,0.09854555655036372,0.30330732471545496,0.20476176816509123,0.29485961019187595,0.29485961019187173,0.2948596101918802,0.19631405364151222,0.9796008654889936,4,0.16666666666666666,0.9835757405749394,-0.38920577156851127,0.5900978946744824,0.3892057715685392,-0.590097894674506
ours-r1-ablation,1,1,86,10.521852399266194,12.478147600733806,0.1522477550168648,0.04871145384567596,0.09742290769135194,0.30449551003372943,0.2070726023423775,0.2954857651097082,0.2954857651097055,0.2954857651097109,0.19806285741835628,0.9784685635537884,4,0.16666666666666666,0.983762848718108,-0.3859131875835309,0.5922432560184148,0.3859131875835479,-0.5922432560184293
ours-r1-ablation,1,1,87,10.512311659404862,12.487688340595138,0.15270991089464175,0.04827513030203274,0.09655026060406546,0.3054198217892835,0.20886956118521804,0.29586651103882894,0.29586651103882644,0.2958665110388314,0.19931625043476348,0.9773482318218345,4,0.16666666666666666,0.9839082898993224,-0.3827273507263973,0.5942940926658093,0.3827273507264075,-0.5942940926658183
ours-r1-ablation,1,1,88,10.505478104631727,12.494521895368273,0.1530400539544348,0.04796362573782265,0.09592725147564529,0.30608010790886964,0.21015285643322434,0.2960000968957315,0.29600009689572904,0.296000096895734,0.2000728454200862,0.9762276713384057,4,0.16666666666666666,0.9840121247540591,-0.3796072293114884,0.5962790606507103,0.3796072293114948,-0.5962790606507159
ours-r1-ablation,1,1,89,10.501370465245426,12.498629534754574,0.15323814869229752,0.0477767892696447,0.09555357853928945,0.3064762973845949,0.21092271884530547,0.29588247485710595,0.29588247485710434,0.2958824748571076,0.2003288963178165,0.9750893218607019,4,0.16666666666666666,0.9840744035767851,-0.37650081566655874,0.5982323673914901,0.37650081566656274,-0.5982323673914932
ours-r1-ablation,1,1,90,10.5,12.5,0.15330418137541366,0.04771452191663301,0.09542904383326603,0.30660836275082726,0.21117931891756123,0.2955075079088434,0.2955075079088425,0.2955075079088444,0.20007846407557736,0.973910537348833,4,0.16666666666666666,0.9840951593611224,-0.3733467091036243,0.6001924707574459,0.37334670910362655,-0.6001924707574479
ours-r1-ablation,1,1,91,10.501370465245426,12.498629534754574,0.15323814869229752,0.0477767892696447,0.09555357853928945,0.3064762973845949,0.21092271884530547,0.2948672979105994,0.2948672979105986,0.2948672979106002,0.19931371937130996,0.9726639228849037,4,0.16666666666666666,0.9840744035767851,-0.3700758422197304,0.6022006971170221,0.3700758422197314,-0.6022006971170235
ours-r1-ablation,1,1,92,10.505478104631727,12.494521895368273,0.1530400539544348,0.04796362573782265,0.09592725147564529,0.30608010790886964,0.21015285643322434,0.2939525951366048,0.2939525951366043,0.2939525951366053,0.19802534366095953,0.9713176531966627,4,0.16666666666666666,0.9840121247540591,-0.3666132229978924,0.6042998254029158,0.36661322299789334,-0.6042998254029165
ours-r1-ablation,1,1,93,10.512311659404862,12.487688340595138,0.15270991089464175,0.04827513030203274,0.09655026060406546,0.3054198217892835,0.20886956118521804,0.29275325946894587,0.2927532594689456,0.29275325946894615,0.1962029988648804,0.9698357149686001,4,0.16666666666666666,0.9839082898993224,-0.36287960828457627,0.6065326635109209,0.362879608284577,-0.6065326635109214
ours-r1-ablation,1,1,94,10.521852399266194,12.478147600733806,0.1522477550168648,0.04871145384567596,0.09742290769135194,0.30449551003372943,0.2070726023423775,0.29125875814091706,0.2912587581409168,0.29125875814091734,0.19383585044956514,0.9681780461958953,4,0.16666666666666666,0.983762848718108,-0.35879307673773436,0.60894062236427,0.35879307673773486,-0.6089406223642704
ours-r1-ablation,1,1,95,10.534074173710932,12.465925826289068,0.1516536623577275,0.049272778275181846,0.09854555655036372,0.30330732471545496,0.20476176816509123,0.2894587021192337,0.28945870211923347,0.2894587021192339,0.19091314556886996,0.9663005821988474,4,0.16666666666666666,0.9835757405749394,-0.3542705244292823,0.6115622747403693,0.3542705244292828,-0.6115622747403695
ours-r1-ablation,1,1,96,10.548943483704846,12.451056516295154,0.15092777541465277,0.04995928778657567,0.09991857557315137,0.3018555508293056,0.20193697525615423,0.28734343998508316,0.28734343998508305,0.28734343998508327,0.1874248644119318,0.9641552569078587,4,0.16666666666666666,0.9833469040711414,-0.34922915806473653,0.6144318736515717,0.3492291580647368,-0.6144318736515717
ours-r1-ablation,1,1,97,10.566419573502799,12.433580426497201,0.1500703358731267,0.05077113278183476,0.10154226556366953,0.3001406717462536,0.19859840618258406,0.28490474192916904,0.284904741929169,0.28490474192916904,0.18336247636549952,0.9616900481736921,4,0.16666666666666666,0.9830762890727217,-0.3435881044165947,0.6175778019989491,0.3435881044165948,-0.6175778019989491
ours-r1-ablation,1,1,98,10.5864545423574,12.4135454576426,0.1490817236232271,0.05170838708952974,0.10341677417905945,0.29816344724645416,0.1947466730673947,0.28213661474139307,0.282136614741393,0.28213661474139307,0.17871984056233362,0.9588491962448733,4,0.16666666666666666,0.9827638709701567,-0.3372702858143389,0.6210209346343794,0.337270285814339,-0.6210209346343794
ours-r1-ablation,1,1,99,10.608993475811632,12.391006524188368,0.14796250139242434,0.05277099929768423,0.10554199859536843,0.29592500278484873,0.1903830041894803,0.2790362887538645,0.27903628875386444,0.27903628875386455,0.17349429015849605,0.955573763677919,4,0.16666666666666666,0.9824096669007719,-0.33020472595350014,0.624772918688833,0.3302047259535001,-0.6247729186888331
ours-r1-ablation,1,1,100,10.63397459621556,12.36602540378444,0.14671346414065892,0.053958739160941425,0.10791747832188289,0.2934269282813178,0.18550944995943489,0.2756054063751195,0.2756054063751195,0.2756054063751195,0.1676879280532366,0.9518027391916899,4,0.16666666666666666,0.9820137536130196,-0.32232944246352285,0.6288344196863104,0.3223294424635228,-0.6288344196863105
ours-r1-ablation,1,1,101,10.661329432054576,12.338670567945424,0.14533569217081865,0.05527114019583064,0.11054228039166122,0.29067138434163736,0.18012910394997614,0.271851415483393,0.271851415483393,0.271851415483393,0.16130913509173175,0.9474749100724782,4,0.16666666666666666,0.9815762866013898,-0.3135950458944284,0.6331934387980765,0.3135950458944284,-0.6331934387980765
ours-r1-ablation,1,1,102,10.690983005625052,12.309016994374948,0.14383060671195821,0.05670743972283804,0.11341487944567606,0.28766121342391654,0.17424633397824046,0.26778912621613005,0.26778912621613005,0.2677891262161301,0.15437424677045397,0.9425317256865969,4,0.16666666666666666,0.9810975200923874,-0.3039690916962395,0.637823875756394,0.3039690916962394,-0.637823875756394
ours-r1-ablation,1,1,103,10.722854038543028,12.277145961456972,0.1422000265452471,0.05826651774666908,0.11653303549333816,0.2844000530904941,0.16786701759715594,0.2634423253976927,0.2634423253976927,0.2634423253976927,0.14690928990435453,0.9369213319843944,4,0.16666666666666666,0.980577827417777,-0.29344111657374444,0.6426845816824984,0.29344111657374455,-0.6426845816824984
ours-r1-ablation,1,1,104,10.756855174522606,12.243144825477394,0.1404462240765282,0.05994683618030585,0.11989367236061174,0.28089244815305653,0.1609987757924448,0.2588452626646641,0.2588452626646641,0.2588452626646641,0.13895159030405238,0.9306038552621804,4,0.16666666666666666,0.9800177212732314,-0.28202813305012486,0.647719198532142,0.2820281330501248,-0.6477191985321421
ours-r1-ablation,1,1,105,10.792893218813452,12.207106781186548,0.13857197912785907,0.061746380007415794,0.12349276001483162,0.2771439582557182,0.15365119824088658,0.25404373801989627,0.2540437380198962,0.25404373801989627,0.13055097800506466,0.9235578387708628,4,0.16666666666666666,0.9794178733308614,-0.269780166885097,0.6528570928810006,0.26978016688509704,-0.6528570928810006
ours-r1-ablation,1,1,106,10.830869393641143,12.169130606358857,0.13658062863626302,0.06366260203442078,0.12732520406884157,0.27316125727252605,0.14583605320368448,0.24909545394010243,0.24909545394010238,0.2490954539401025,0.12177024987126087,0.9157874876595405,4,0.16666666666666666,0.9787791326551931,-0.25678522810092586,0.6580156353326474,0.25678522810092563,-0.6580156353326474
ours-r1-ablation,1,1,107,10.870679608950162,12.129320391049838,0.13447611042226862,0.06569237290144903,0.13138474580289802,0.26895222084453724,0.13756747504163921,0.24406927679425552,0.2440692767942555,0.24406927679425558,0.1126845309913575,0.9073300806097253,4,0.16666666666666666,0.9781025423661837,-0.24317295286154905,0.6631039339064595,0.2431729528615489,-0.6631039339064595
ours-r1-ablation,1,1,108,10.912214747707527,12.087785252292473,0.1322629992321747,0.06783193799456627,0.1356638759891326,0.2645259984643495,0.1288621224752169,0.2390431139750663,0.23904311397506625,0.23904311397506636,0.10337923798593371,0.8982626168858333,4,0.16666666666666666,0.9773893540018113,-0.2291160981736314,0.6680279005202773,0.22911609817363124,-0.6680279005202773
ours-r1-ablation,1,1,109,10.955360964984973,12.044639035015027,0.1299465333715009,0.07007688282542139,0.14015376565084278,0.25989306674300167,0.11973930109215888,0.23410027419077944,0.23410027419077944,0.23410027419077944,0.09394650853993666,0.8887065705277687,4,0.16666666666666666,0.9766410390581929,-0.21482916938472446,0.672696244537796,0.21482916938472446,-0.672696244537796
ours-r1-ablation,1,1,110,11.0,12.0,0.12753263043394406,0.07242210831572872,0.1448442166314575,0.25506526086788806,0.11022104423643056,0.22932442986514004,0.22932442986514004,0.22932442986514004,0.08448021323368254,0.878829612269766,4,0.16666666666666666,0.9758592972280904,-0.20056373993066035,0.6770267096358593,0.20056373993066035,-0.6770267096358594
ours-r1-ablation,1,1,111,11.046009500260453,11.953990499739547,0.12502789088738686,0.07486181724181325,0.14972363448362647,0.2500557817747737,0.10033214729114726,0.22479359565892526,0.2247935956589252,0.22479359565892526,0.0750699611752988,0.8688433995928196,4,0.16666666666666666,0.9750460609193956,-0.18660046105221043,0.6809516838600427,0.18660046105221043,-0.6809516838600428
ours-r1-ablation,1,1,112,11.0932633569242,11.9067366430758,0.12243958859892094,0.07738951286009495,0.15477902572018992,0.24487917719784194,0.09010015147765202,0.22057379726205942,0.22057379726205942,0.22057379726205942,0.0657947715418695,0.8589970239960155,4,0.16666666666666666,0.9742034957133017,-0.1732382726993722,0.6844222942531373,0.1732382726993722,-0.6844222942531373
ours-r1-ablation,1,1,113,11.1416320504547,11.8583679495453,0.11977564775346877,0.07999801045169483,0.15999602090338966,0.23955129550693752,0.07955527460354786,0.21671324536874717,0.21671324536874717,0.21671324536874717,0.05671722446535751,0.8495663526376923,4,0.16666666666666666,0.9733339965161018,-0.1607817870942755,0.6874102823093872,0.16078178709427549,-0.6874102823093872
ours-r1-ablation,1,1,114,11.190983005625052,11.809016994374948,0.11704460603116204,0.08267946219970021,0.16535892439940042,0.23408921206232405,0.06873028766292363,0.21323779687791605,0.21323779687791605,0.21323779687791605,0.04787887247851563,0.8408401496350065,4,0.16666666666666666,0.9724401792667666,-0.14952809211898455,0.6899073166544164,0.14952809211898452,-0.6899073166544164
ours-r1-ablation,1,1,115,11.24118095489748,11.75881904510252,0.11425556434046111,0.08542539545489596,0.1708507909097919,0.22851112868092222,0.057660337771130304,0.21014828245641773,0.21014828245641773,0.21014828245641773,0.03929749154662582,0.8331043367500308,4,0.16666666666666666,0.9715248681817014,-0.13975423049982827,0.6919218472653356,0.13975423049982824,-0.6919218472653356
ours-r1-ablation,1,1,116,11.29208830918224,11.70791169081776,0.11141812383886705,0.08822676406607337,0.17645352813214668,0.2228362476777341,0.046382719545587425,0.20741996988084666,0.20741996988084666,0.20741996988084666,0.030966441748699974,0.8266259350955302,4,0.16666666666666666,0.9705910786446422,-0.13170635498907335,0.6934740262237679,0.13170635498907335,-0.6934740262237679
ours-r1-ablation,1,1,117,11.343565534959769,11.656434465040231,0.10854231139230144,0.09107401206237309,0.1821480241247462,0.2170846227846029,0.03493659865985668,0.2050041117531793,0.2050041117531793,0.2050041117531793,0.022856087628433108,0.8216381024699867,4,0.16666666666666666,0.969641995979209,-0.12559112651514703,0.6945895152482652,0.125591126515147,-0.6945895152482652
ours-r1-ablation,1,1,118,11.395471536732346,11.604528463267654,0.10563849500971527,0.09395714859184769,0.18791429718369534,0.21127699001943054,0.023362692835735194,0.20283128120908198,0.20283128120908192,0.202831281209082,0.014916984025386631,0.8183273318479901,4,0.16666666666666666,0.9686809504693841,-0.12156944842324764,0.6952931222374267,0.12156944842324761,-0.6952931222374267
